index;2025;2030;2035;2040;2045;2050
8101;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8102;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8103;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8104;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8105;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8106;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8107;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8108;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8109;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8110;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8111;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8112;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8113;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8114;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8115;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8116;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8117;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8118;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8119;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8120;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8121;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8122;5,92E-05;5,92E-05;5,92E-05;5,92E-05;5,92E-05;5,92E-05
8123;1,10E-04;1,10E-04;1,10E-04;1,10E-04;1,10E-04;1,10E-04
8124;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04
8125;3,25E-04;3,25E-04;3,25E-04;3,25E-04;3,25E-04;3,25E-04
8126;1,87E-04;1,87E-04;1,87E-04;1,87E-04;1,87E-04;1,87E-04
8127;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8128;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8129;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8130;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8131;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8132;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8133;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8134;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8135;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8136;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8137;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8138;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8139;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8140;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8141;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8142;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8143;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8144;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8145;4,49E-05;4,49E-05;4,49E-05;4,49E-05;4,49E-05;4,49E-05
8146;2,64E-04;2,64E-04;2,64E-04;2,64E-04;2,64E-04;2,64E-04
8147;3,48E-04;3,48E-04;3,48E-04;3,48E-04;3,48E-04;3,48E-04
8148;3,71E-04;3,71E-04;3,71E-04;3,71E-04;3,71E-04;3,71E-04
8149;3,25E-04;3,25E-04;3,25E-04;3,25E-04;3,25E-04;3,25E-04
8150;2,09E-04;2,09E-04;2,09E-04;2,09E-04;2,09E-04;2,09E-04
8151;2,50E-05;2,50E-05;2,50E-05;2,50E-05;2,50E-05;2,50E-05
8152;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8153;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8154;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8155;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8156;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8157;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8158;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8159;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8160;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8161;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8162;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8163;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8164;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8165;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8166;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8167;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8168;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8169;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8170;4,60E-05;4,60E-05;4,60E-05;4,60E-05;4,60E-05;4,60E-05
8171;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8172;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8173;1,00E-05;1,00E-05;1,00E-05;1,00E-05;1,00E-05;1,00E-05
8174;4,73E-05;4,73E-05;4,73E-05;4,73E-05;4,73E-05;4,73E-05
8175;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8176;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8177;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
